Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
1.0,,23.0,Yes,No,,No,0.0,United States,California,Pioneertown,92268.0,"34.201108, -116.593456",34.201108,-116.593456,3.0,,No,0.0,,None,Yes,47.73,Yes,Yes,Fiber Optic,25.0,Yes,Yes,,Yes,Yes,No,No,Yes,Month-to-Month,,Credit Card,100.75,4669.2,0.0,0.0,,6912.51,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Fallbrook,92028.0,"33.362575, -117.299644",33.362575,-117.299644,1.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,57.0,No,No,No,No,0.0,United States,California,Homewood,96141.0,"39.117018, -120.212535",39.117018,-120.212535,4.0,Q3,No,0,4.0,,Yes,38.96,No,Yes,DSL,10.0,,No,,No,Yes,No,,Yes,Month-to-Month,No,Credit Card,,227.35,0.0,0.0,155.84,383.19,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Moreno Valley,92551.0,"33.88274, -117.224878",33.88274,-117.224878,1.0,Q3,No,0.0,2.0,,Yes,,No,Yes,Fiber Optic,,No,No,Yes,No,No,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,75.8,160.75,0.0,,48.62,209.37,
1.0,Male,38.0,No,No,Yes,No,0.0,United States,California,Dos Palos,93620.0,"37.045728, -120.630682",37.045728,-120.630682,,Q3,Yes,2.0,2.0,Offer E,Yes,4.41,No,,DSL,26.0,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,64.2,143.65,0.0,30.0,8.82,182.47,
1.0,Female,44.0,No,No,No,No,0.0,United States,California,Perris,,,33.828289,-117.201666,3.0,Q3,No,0.0,1.0,Offer E,Yes,7.34,Yes,,Fiber Optic,11.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.6,84.6,0.0,0.0,7.34,,
1.0,Female,32.0,No,No,Yes,Yes,1.0,United States,California,Chester,96020.0,"40.243494, -121.154733",40.243494,-121.154733,3.0,Q3,Yes,10.0,46.0,,Yes,49.26,Yes,Yes,Fiber Optic,18.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.65,4630.2,9.35,0.0,2265.96,6886.8099999999995,
,Female,51.0,No,No,Yes,No,0,,,Graton,95444.0,"38.434362, -122.86891",38.434362,-122.86891,,Q3,No,0.0,20.0,None,Yes,43.49,,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,1540.35,0.0,0.0,869.8000000000001,2410.15,
1.0,Male,48.0,No,No,Yes,Yes,2.0,,California,,95684.0,,,-120.586659,4.0,Q3,Yes,6.0,65.0,Offer B,Yes,19.53,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,94.55,6078.75,0.0,0.0,,7348.2,
1.0,Female,72.0,No,Yes,No,No,0.0,United States,California,Lockwood,93932.0,"35.989792, -121.055933",35.989792,,3.0,Q3,No,0.0,16.0,None,,32.11,Yes,Yes,Fiber Optic,14.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,47.2,0.0,513.76,2047.76,
1.0,Male,72.0,No,Yes,Yes,No,0.0,United States,California,San Diego,92126.0,,32.886925,-117.152162,1.0,Q3,Yes,1.0,10.0,None,Yes,11.12,No,Yes,Fiber Optic,30.0,No,Yes,Yes,Yes,Yes,No,No,No,,Yes,Credit Card,92.5,934.1,0.0,100.0,111.19999999999999,1145.3,
1.0,,40.0,No,No,No,No,0.0,,,,,,,,,Q3,No,0.0,35.0,None,Yes,49.13,,,None,0.0,No,No,No,No,No,,No,No,One Year,No,,26.2,954.9,0.0,0.0,1719.5500000000002,2674.4500000000003,
1.0,Female,46.0,No,No,Yes,No,0.0,,,,,,,,3.0,,Yes,10.0,44.0,Offer B,Yes,,Yes,Yes,Fiber Optic,6.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,,Credit Card,95.1,,0.0,0.0,1439.6799999999998,5500.23,
1.0,Female,37.0,No,No,No,Yes,1.0,United States,California,Cobb,95426.0,"38.838088, -122.73203",38.838088,,,Q3,No,0,25.0,,Yes,39.9,No,Yes,DSL,27.0,No,Yes,No,Yes,No,No,,Yes,One Year,Yes,Credit Card,54.75,,15.76,0.0,997.5,2248.09,
1.0,Male,64.0,No,No,,No,0.0,,,,,,,,3.0,Q3,No,0.0,1.0,Offer E,Yes,8.56,Yes,Yes,Fiber Optic,24.0,No,Yes,,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.85,90.85,0.0,0.0,8.56,,
1.0,Male,57.0,No,No,,No,0.0,United States,California,,95651.0,,,-120.916997,1.0,Q3,Yes,1.0,71.0,Offer A,Yes,5.76,,Yes,Fiber Optic,11.0,No,Yes,Yes,,Yes,Yes,Yes,No,,Yes,Credit Card,108.6,7690.9,0.0,20.0,408.96,8119.86,
1.0,Female,48.0,No,No,No,No,0,United States,California,Mountain Center,92561.0,"33.638645, -116.55783",33.638645,-116.55783,,Q3,No,0.0,56.0,Offer B,Yes,2.5,Yes,Yes,Fiber Optic,3.0,,Yes,No,Yes,Yes,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,105.45,5916.95,0.0,0.0,,,
1.0,Male,20.0,Yes,No,No,No,0.0,United States,California,Essex,92332.0,"34.9436, -115.287901",34.9436,-115.287901,,Q3,No,0.0,55.0,None,Yes,,No,Yes,DSL,48.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.2,3175.85,0.0,0.0,,3851.25,
1.0,Female,27.0,Yes,No,Yes,No,0.0,United States,California,Merced,95340.0,"37.255637, -120.493537",37.255637,-120.493537,3.0,,Yes,2.0,10.0,None,Yes,10.42,No,,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.55,252.75,0.0,0.0,,356.95,
1.0,Female,37.0,No,No,Yes,No,0.0,United States,California,San Diego,92117.0,"32.825086, -117.199424",32.825086,-117.199424,,Q3,Yes,3.0,,None,Yes,12.8,No,Yes,DSL,5.0,No,No,No,No,No,No,No,,Month-to-Month,,Bank Withdrawal,,45.7,0.0,0.0,12.8,58.5,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Farmington,,"37.956963, -120.863055",37.956963,-120.863055,5.0,,No,0.0,37.0,Offer C,No,0.0,No,Yes,DSL,29.0,No,Yes,Yes,,No,No,No,Yes,Two Year,No,Bank Withdrawal,36.65,1315.0,0.0,0.0,0.0,1315.0,
1.0,Female,53.0,No,No,Yes,No,0.0,United States,California,Long Beach,90804.0,"33.783047, -118.1486",33.783047,-118.1486,4.0,Q3,Yes,8.0,47.0,None,Yes,3.2,No,Yes,Cable,18.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,2723.4,0.0,0.0,,2873.8,
1.0,Female,74.0,No,Yes,No,No,0,United States,California,Rio Dell,95562.0,"40.485849, -124.163234",,-124.163234,1.0,Q3,No,0,1.0,None,No,0.0,No,Yes,Cable,5.0,No,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,25.2,25.2,0.0,0.0,,25.2,
1.0,Female,54.0,No,No,Yes,Yes,1.0,,,,,,,,3.0,Q3,Yes,6.0,57.0,Offer B,Yes,18.85,No,Yes,Cable,24.0,Yes,No,Yes,,No,No,No,Yes,One Year,,Credit Card,59.3,,0.0,0.0,1074.45,4348.8,
1.0,Male,56.0,No,No,No,No,0,United States,California,Bakersfield,93307.0,"35.280113, -118.962329",35.280113,-118.962329,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,26.0,Yes,No,No,No,0.0,,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162,1.0,Q3,No,0.0,37.0,Offer C,Yes,,No,Yes,,71.0,No,No,No,No,Yes,Yes,,,Month-to-Month,Yes,,64.75,2345.2,0.0,0.0,120.99,2466.1899999999996,
1.0,,23.0,Yes,No,,No,0.0,,California,Escondido,,"33.141265, -116.967221",33.141265,-116.967221,5.0,Q3,No,0.0,29.0,,Yes,49.92,Yes,Yes,Fiber Optic,23.0,No,,Yes,Yes,No,Yes,Yes,,One Year,No,Credit Card,100.55,2830.45,0.0,100.0,1447.68,4378.13,
1.0,Female,27.0,No,No,Yes,No,0.0,United States,California,Castroville,95012.0,"36.784481, -121.759054",,-121.759054,3.0,Q3,Yes,8.0,1.0,None,Yes,36.69,No,Yes,DSL,,No,No,No,No,Yes,No,No,,Month-to-Month,Yes,Credit Card,55.3,55.3,0.0,0.0,36.69,,
1.0,,23.0,Yes,No,,No,0.0,United States,,,93635.0,"36.995162, -120.955099",36.995162,-120.955099,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,42.0,No,No,,No,0.0,United States,California,Pioneertown,92268.0,"34.201108, -116.593456",34.201108,,3.0,Q3,No,0.0,42.0,,Yes,32.16,,Yes,DSL,8.0,Yes,No,Yes,No,No,No,No,,Month-to-Month,No,Credit Card,,2455.05,0.0,0.0,1350.7199999999998,3805.77,
1.0,Male,43.0,No,No,No,No,0.0,United States,California,Berkeley,94705.0,,37.858898,-122.240512,5.0,Q3,No,0,71.0,None,Yes,39.08,Yes,No,,0.0,No,,,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.55,1898.1,0.0,0.0,2774.68,,
1.0,,23.0,Yes,No,,No,0.0,,California,Torrance,90501.0,,,-118.314387,,Q3,No,0.0,,Offer C,No,0.0,,Yes,,18.0,Yes,No,,No,No,No,No,Yes,One Year,No,Credit Card,30.15,,0.0,,0.0,,
1.0,,23.0,Yes,No,,No,0.0,United States,California,,92009.0,,,-117.258203,4.0,Q3,Yes,5.0,15.0,None,,14.27,No,No,None,0.0,No,No,No,No,No,No,,No,,No,Credit Card,18.8,294.95,0.0,0.0,214.04999999999998,,
1.0,,23.0,Yes,No,,No,0.0,,,,,,,,1.0,Q3,No,0,4.0,None,Yes,47.82,Yes,Yes,Fiber Optic,13.0,No,No,,,No,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,265.35,0.0,0.0,191.28,456.63,
,Female,55.0,No,No,Yes,Yes,1.0,,,,,,,,2.0,Q3,Yes,1.0,1.0,,Yes,3.09,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.15,20.15,0.0,0.0,3.09,23.24,
1.0,Female,49.0,No,No,Yes,Yes,2.0,United States,California,Goleta,93117.0,"34.489983, -120.091246",34.489983,-120.091246,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,60.0,No,No,No,No,0.0,United States,California,,90040.0,"33.994524, -118.149953",,-118.149953,,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Delhi,95315.0,"37.422961, -120.765493",37.422961,-120.765493,3.0,Q3,No,0.0,1.0,Offer E,Yes,33.48,Yes,Yes,Cable,59.0,No,,No,No,No,,Yes,No,Month-to-Month,,Bank Withdrawal,60.15,60.15,0.0,20.0,,113.63,
1.0,Female,62.0,No,No,No,No,0.0,United States,California,Orosi,,"36.600185, -119.175655",36.600185,-119.175655,,Q3,No,0.0,,Offer E,Yes,24.05,No,Yes,Fiber Optic,27.0,No,No,Yes,No,No,Yes,Yes,Yes,,Yes,Mailed Check,86.2,178.7,0.0,0.0,48.1,226.79999999999998,
1.0,,50.0,No,No,Yes,No,0.0,United States,California,Fortuna,95540.0,"40.584991, -124.121504",,-124.121504,3.0,Q3,Yes,8.0,72.0,None,,27.59,Yes,,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,,8332.15,0.0,0.0,1986.48,10318.63,
1.0,Male,72.0,No,Yes,Yes,No,0.0,United States,California,Napa,94559.0,"38.232389, -122.324944",,-122.324944,,Q3,Yes,4.0,7.0,None,Yes,42.92,Yes,Yes,Fiber Optic,2.0,No,No,Yes,No,Yes,Yes,,,Month-to-Month,Yes,Bank Withdrawal,99.25,665.45,0.0,0.0,300.44,965.8900000000001,
1.0,Male,23.0,Yes,No,No,No,0.0,,,,,,,,,Q3,No,0.0,50.0,None,,,,No,None,0.0,No,No,No,No,,No,No,No,,No,Credit Card,20.15,989.05,0.0,0.0,1086.0,2075.05,
1.0,Female,44.0,No,No,Yes,No,0.0,,,,,,,,4.0,Q3,No,0.0,,Offer A,Yes,,No,No,None,0.0,,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.9,,0.0,0.0,,2551.81,
1.0,Male,56.0,No,No,No,No,0.0,United States,California,Pacific Palisades,90272.0,"34.079449, -118.548306",34.079449,-118.548306,2.0,Q3,No,0.0,1.0,None,,45.5,No,Yes,Fiber Optic,12.0,No,No,No,No,,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9,0.0,0.0,45.5,115.4,
1.0,Male,33.0,No,No,No,No,0.0,United States,California,,94021.0,,37.266388,-122.26308,,Q3,No,0.0,6.0,None,Yes,10.54,No,No,None,0.0,No,No,No,No,No,No,No,,One Year,No,,19.15,124.4,0.0,0.0,63.239999999999995,187.64,
1.0,Female,48.0,No,No,No,No,0.0,United States,California,Wheatland,,"39.043387, -121.409837",39.043387,-121.409837,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,56.0,No,No,,No,0.0,,California,Bodega,94922.0,,38.343282,-122.9755,3.0,Q3,Yes,4.0,42.0,None,Yes,36.35,,Yes,DSL,30.0,Yes,Yes,No,Yes,,No,No,Yes,,Yes,Credit Card,66.4,,0.0,,1526.7,4254.5,
1.0,Male,48.0,No,No,Yes,No,0.0,United States,,Browns Valley,95918.0,"39.292334, -121.320597",39.292334,-121.320597,4.0,,Yes,7.0,72.0,Offer A,No,0.0,No,Yes,DSL,15.0,,Yes,Yes,Yes,Yes,,Yes,Yes,Two Year,Yes,Credit Card,65.1,,0.0,0.0,0.0,4754.3,
,Female,45.0,No,No,Yes,Yes,3.0,,,,,,,,4.0,Q3,Yes,3.0,70.0,Offer A,Yes,11.36,Yes,Yes,Fiber Optic,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Credit Card,115.15,8250.0,0.0,0.0,795.1999999999999,9045.2,
1.0,Female,22.0,Yes,No,Yes,Yes,2.0,United States,California,Danville,,,37.791481,-121.903253,4.0,Q3,Yes,3.0,33.0,Offer C,Yes,1.71,Yes,No,None,0.0,,No,,No,No,No,No,,One Year,No,Credit Card,24.15,,0.0,0.0,56.43,856.7299999999999,
1.0,Male,51.0,No,No,Yes,No,0.0,,,Strawberry Valley,95981.0,"39.58458, -121.093256",39.58458,-121.093256,2.0,,Yes,1.0,2.0,None,,,No,Yes,Fiber Optic,7.0,No,No,Yes,,No,Yes,Yes,Yes,Month-to-Month,,Credit Card,90.0,190.05,0.0,0.0,93.84,283.89,
1.0,Male,72.0,No,Yes,Yes,No,0.0,United States,California,Manchester,95459.0,"38.966713, -123.586412",38.966713,-123.586412,4.0,Q3,Yes,6.0,33.0,None,Yes,44.1,Yes,Yes,Fiber Optic,22.0,No,Yes,No,No,Yes,Yes,,,Month-to-Month,Yes,Bank Withdrawal,100.6,3270.25,0.0,0.0,,4725.55,
1.0,Female,21.0,Yes,No,Yes,No,0.0,United States,California,Stockton,95210.0,"38.033219, -121.297433",38.033219,-121.297433,3.0,Q3,Yes,6.0,32.0,,Yes,19.3,No,Yes,Fiber Optic,47.0,,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,,0.0,0.0,617.6,2942.2999999999997,
,Female,35.0,No,No,No,No,0.0,United States,California,Chico,,"39.903272, -121.843567",,-121.843567,3.0,Q3,No,0.0,39.0,None,No,0.0,No,Yes,DSL,8.0,No,Yes,Yes,,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,41.1,1597.05,0.0,0.0,0.0,1597.05,
1.0,Female,24.0,Yes,No,Yes,No,0.0,,California,Gualala,95445.0,"38.848082, -123.50608",38.848082,,4.0,Q3,Yes,7.0,72.0,Offer A,Yes,20.54,No,Yes,,41.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.1,,0.0,0.0,1478.8799999999999,7634.28,
1.0,Female,23.0,Yes,No,No,Yes,2.0,United States,California,San Jose,,"37.255479, -121.889838",,-121.889838,3.0,Q3,No,0.0,46.0,,Yes,4.08,,Yes,Fiber Optic,59.0,No,No,Yes,Yes,No,No,No,,Month-to-Month,Yes,Bank Withdrawal,84.8,3958.85,0.0,0.0,187.68,4146.53,
1.0,Male,20.0,Yes,No,Yes,Yes,1.0,United States,California,Loma Linda,92354.0,,34.049315,-117.255974,4.0,,No,0.0,,None,Yes,10.74,No,Yes,DSL,,Yes,Yes,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,61.4,815.55,0.0,20.0,150.36,985.91,
1.0,Female,29.0,No,No,No,No,0.0,United States,California,,92127.0,"33.017518, -117.118456",33.017518,-117.118456,,,No,0.0,43.0,None,Yes,2.49,Yes,Yes,DSL,53.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,,,85.1,3662.25,0.0,30.0,107.07000000000001,3799.32,
1.0,Male,62.0,No,No,,Yes,2.0,United States,California,Forks Of Salmon,96031.0,"41.232128, -123.194748",41.232128,-123.194748,4.0,Q3,Yes,4.0,63.0,Offer B,Yes,48.62,Yes,Yes,Fiber Optic,28.0,,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,91.35,5764.7,18.78,0.0,3063.06,8808.98,
,Female,54.0,No,No,No,No,0.0,United States,,Malibu,90265.0,"34.074572, -118.831181",34.074572,,2.0,Q3,No,0.0,1.0,None,Yes,32.45,,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.5,19.5,,0.0,,51.95,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Los Angeles,90077.0,,34.102084,,3.0,,No,0.0,60.0,Offer B,Yes,42.88,Yes,Yes,Fiber Optic,52.0,,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,,89.9,,,0.0,2572.8,8023.5,
1.0,Female,22.0,Yes,No,Yes,Yes,1.0,United States,California,Glendale,91205.0,,34.13658,-118.245839,,Q3,Yes,10.0,52.0,None,Yes,2.44,No,No,None,,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.1,1078.75,,0.0,126.88,1188.58,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Samoa,95564.0,"40.809636, -124.189977",,-124.189977,,Q3,Yes,6.0,15.0,None,,30.09,No,Yes,Fiber Optic,71.0,No,Yes,No,No,No,,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,1114.55,0.0,0.0,451.35,1565.9,
1.0,Female,40.0,No,No,Yes,Yes,2.0,United States,California,Forbestown,95941.0,"39.531028, -121.24807",,-121.24807,4.0,Q3,Yes,5.0,72.0,Offer A,Yes,,Yes,Yes,Cable,15.0,Yes,,Yes,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,80.85,5824.75,0.0,,699.84,6534.59,
1.0,Male,20.0,Yes,No,No,No,0.0,,California,Escondido,92027.0,"33.141265, -116.967221",33.141265,-116.967221,1.0,Q3,No,0.0,58.0,Offer B,Yes,44.5,Yes,Yes,Fiber Optic,47.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.25,6017.65,0.0,0.0,2581.0,8598.65,
1.0,Male,60.0,No,No,,No,0.0,,,,,,,,2.0,Q3,No,0.0,65.0,Offer B,Yes,9.36,,Yes,Fiber Optic,4.0,No,Yes,Yes,Yes,Yes,Yes,,No,Month-to-Month,Yes,Bank Withdrawal,109.15,6941.2,0.0,,608.4,7689.599999999999,
1.0,Female,48.0,No,No,No,No,0.0,,California,Marina,93933.0,"36.689582, -121.758398",36.689582,-121.758398,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,21.0,Yes,No,No,No,0.0,United States,California,Winchester,92596.0,"33.657433, -117.04254",33.657433,-117.04254,5.0,Q3,No,0.0,12.0,None,Yes,18.52,Yes,Yes,DSL,53.0,No,No,Yes,No,Yes,Yes,Yes,,Month-to-Month,No,Bank Withdrawal,74.75,827.05,0.0,,,1049.29,
,Female,28.0,Yes,No,No,Yes,2.0,United States,California,El Dorado,95623.0,"38.63153, -120.842609",38.63153,-120.842609,4.0,Q3,No,0.0,2.0,Offer E,Yes,32.06,No,Yes,Cable,52.0,Yes,No,,No,No,Yes,,Yes,Month-to-Month,Yes,Credit Card,,125.95,0.0,0.0,64.12,190.07,
1.0,Female,52.0,No,No,No,Yes,1.0,United States,California,Los Angeles,90035.0,"34.051809, -118.383843",34.051809,-118.383843,3.0,Q3,No,0.0,,None,Yes,38.82,,Yes,DSL,19.0,No,No,No,No,No,No,No,,,No,Mailed Check,50.15,,0.0,130.0,,3144.05,
1.0,Female,54.0,No,No,Yes,No,0.0,United States,California,,93218.0,"35.846067, -119.004073",,-119.004073,3.0,Q3,Yes,4.0,8.0,Offer E,Yes,9.88,Yes,Yes,Fiber Optic,4.0,No,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,,743.75,0.0,0.0,79.04,822.79,
1.0,Female,20.0,Yes,No,Yes,Yes,1.0,United States,California,Browns Valley,95918.0,"39.292334, -121.320597",39.292334,-121.320597,3.0,Q3,Yes,1.0,19.0,None,Yes,31.58,Yes,No,None,,No,,No,No,No,,No,No,Two Year,Yes,Bank Withdrawal,,467.7,,0.0,,1067.72,
1.0,Male,24.0,Yes,No,No,No,0.0,,California,,95765.0,"38.823278, -121.281856",38.823278,-121.281856,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,69.0,No,Yes,No,No,0.0,United States,California,New Cuyama,,"34.956577, -119.750142",34.956577,-119.750142,1.0,Q3,No,0,,Offer E,Yes,19.87,No,No,,0.0,,No,No,No,No,,No,,,No,Credit Card,20.05,20.05,,0.0,19.87,39.92,
1.0,Female,21.0,Yes,No,Yes,No,0.0,United States,California,Capistrano Beach,92624.0,"33.458754, -117.665104",33.458754,-117.665104,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,49.0,No,No,Yes,Yes,1.0,United States,,California Hot Springs,,"35.865795, -118.69759",35.865795,-118.69759,5.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,48.0,No,No,No,No,0,United States,California,Lakewood,90712.0,"33.840524, -118.148403",33.840524,-118.148403,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,75.0,No,Yes,Yes,No,0.0,United States,California,Soda Springs,95728.0,"39.279068, -120.414275",,,1.0,Q3,Yes,1.0,24.0,None,No,0.0,No,Yes,DSL,5.0,,,,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,39.1,971.3,0.0,,,971.3,
1.0,,23.0,Yes,No,,No,0.0,,,,,,,,,Q3,No,0.0,11.0,Offer D,Yes,26.84,,Yes,Fiber Optic,15.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.15,,0.0,140.0,295.24,1262.94,
1.0,Male,27.0,Yes,No,No,No,0.0,United States,California,San Gabriel,91775.0,,34.114772,-118.089431,3.0,Q3,No,0.0,,Offer D,Yes,14.96,Yes,Yes,,59.0,No,No,No,No,,No,Yes,Yes,Month-to-Month,Yes,Credit Card,,871.4,0.0,0.0,,1050.92,
1.0,Male,64.0,No,No,No,No,0.0,United States,California,Pasadena,91107.0,,34.159007,-118.087353,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,48.0,No,No,Yes,Yes,3.0,United States,California,Marshall,94940.0,"38.129308, -122.834815",38.129308,-122.834815,5.0,,Yes,1.0,24.0,None,Yes,7.37,,No,None,0.0,No,No,,,No,No,No,No,,,Credit Card,24.2,609.05,0.0,,176.88,785.93,
1.0,,55.0,No,No,No,No,0.0,United States,California,Palermo,95968.0,"39.435756, -121.552071",39.435756,,,Q3,No,0.0,25.0,None,,5.27,No,Yes,Fiber Optic,4.0,No,Yes,No,No,Yes,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,95.9,2448.75,0.0,0.0,131.75,2580.5,
1.0,Male,30.0,No,No,Yes,Yes,3.0,United States,California,Turlock,95380.0,,37.474396,,4.0,Q3,Yes,1.0,8.0,Offer E,Yes,,No,No,None,0.0,No,No,No,,,No,No,No,Two Year,No,Credit Card,,,0.0,0.0,22.96,188.46,
1.0,Male,48.0,No,No,No,No,0,United States,California,Zenia,95595.0,,40.170357,-123.417298,4.0,Q3,No,0.0,19.0,None,Yes,19.1,No,No,None,,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.95,373.5,0.0,0.0,362.90000000000003,736.4000000000001,
1.0,Female,38.0,No,No,No,No,0.0,,,Lancaster,93535.0,"34.712708, -117.889656",34.712708,-117.889656,1.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,43.0,No,No,No,No,0.0,United States,California,Volcano,95689.0,"38.481902, -120.603668",38.481902,-120.603668,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,63.0,No,No,Yes,Yes,1.0,United States,California,San Joaquin,93660.0,"36.600193, -120.153393",36.600193,-120.153393,3.0,Q3,Yes,10.0,34.0,None,Yes,5.65,No,Yes,Fiber Optic,26.0,No,No,Yes,No,Yes,No,No,,Month-to-Month,Yes,Credit Card,84.05,2909.95,0.0,0.0,192.10000000000002,3102.0499999999997,
1.0,Male,75.0,No,Yes,No,No,0.0,United States,California,Alamo,94507.0,"37.855717, -121.994813",37.855717,-121.994813,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,22.0,Yes,No,,Yes,3.0,United States,California,Goleta,93117.0,"34.489983, -120.091246",34.489983,-120.091246,5.0,Q3,No,0.0,7.0,Offer E,Yes,49.83,No,No,None,0.0,No,No,,No,No,No,No,,,Yes,Bank Withdrawal,20.25,174.7,0.0,0.0,348.81,523.51,
1.0,,67.0,No,Yes,Yes,No,0.0,United States,California,Tecate,91980.0,"32.587557, -116.636816",32.587557,-116.636816,3.0,Q3,Yes,6.0,69.0,,Yes,34.55,No,Yes,Fiber Optic,19.0,Yes,Yes,No,No,No,Yes,No,Yes,One Year,No,Credit Card,87.3,6055.55,0.0,0.0,2383.95,8439.5,
1.0,Male,75.0,No,Yes,No,No,0.0,United States,California,Berkeley,94704.0,"37.871416, -122.246597",,,1.0,Q3,No,0.0,8.0,Offer E,Yes,40.45,Yes,Yes,Fiber Optic,29.0,No,No,Yes,No,Yes,Yes,No,,Month-to-Month,Yes,Bank Withdrawal,100.6,819.4,0.0,,,1143.0,
