Churn Category,Age,Number of Dependents,Population,Latitude,Longitude,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender-Male,Gender-Female,Under 30-Yes,Under 30-No,Senior Citizen-Yes,Senior Citizen-No,Married-Yes,Married-No,Dependents-Yes,Dependents-No,Referred a Friend-Yes,Referred a Friend-No,Offer-Offer B,Offer-Offer E,Offer-None,Offer-Offer C,Offer-Offer A,Offer-Offer D,Phone Service-Yes,Phone Service-No,Multiple Lines-Yes,Multiple Lines-No,Internet Service-Yes,Internet Service-No,Internet Type-Fiber Optic,Internet Type-DSL,Internet Type-Cable,Internet Type-None,Online Security-Yes,Online Security-No,Online Backup-Yes,Online Backup-No,Device Protection Plan-Yes,Device Protection Plan-No,Premium Tech Support-Yes,Premium Tech Support-No,Streaming TV-Yes,Streaming TV-No,Streaming Movies-Yes,Streaming Movies-No,Streaming Music-Yes,Streaming Music-No,Unlimited Data-Yes,Unlimited Data-No,Contract-Two Year,Contract-Month-to-Month,Contract-One Year,Paperless Billing-Yes,Paperless Billing-No,Payment Method-Mailed Check,Payment Method-Credit Card,Payment Method-Bank Withdrawal
0,46,0,17372,37.768881,-122.395521,3,0,29,11.77,0,20.85,72,0,0,35.31,107.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,47,0,3220,35.511833,-120.918713,3,0,26,0,16,50.35,1277.5,0,0,0,1277.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
2,46,0,4610,36.125529,-120.77069,2,0,45,14.12,24,89.3,4016.85,44.63,0,635.4,4607.62,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
1,46,0,42239,33.362575,-117.299644,2,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,31,0,29914,37.311088,-121.961786,3,0,58,17.22,21,60.3,3563.8,0,0,998.76,4562.56,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
1,70,0,43718,38.69508,-121.271616,3,0,32,33.22,9,74.4,2276.95,44.31,0,1063.04,3295.68,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,46,0,17944,34.17847,-118.459472,2,0,1,27.89,20,70.05,70.05,0,0,27.89,97.94,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
0,67,0,30751,37.750553,-122.197175,4,0,45,22.61,24,86.1,1379.175,12.19,0,1838.25,5687.51,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
1,46,0,17944,36.125529,-119.4729985,1,0,12,28.16,42,99.95,1132.75,0,0,337.92,1590.67,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1,31,0,2344,38.240419,-121.587535,1,0,1,39.66,8,74.3,74.3,0,0,39.66,2106.41,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,46,0,17944,32.71346,-117.236378,5,0,49,0,21,70.2,2780.6,0,0,0,2780.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1,50,2,33878,34.102119,-117.815532,1,0,9,35.49,11,72.9,651.4,0,0,319.41,970.81,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
3,75,0,17944,36.125529,-119.4729985,3,1,29,25.78,28,98.5,3004.15,37.55,40,747.62,3754.22,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
0,60,0,18539,34.169706,-118.323548,3,1,29,21.17,13,60.4,3953.7,0,40,1418.39,5412.09,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
2,30,0,30779,33.975332,-118.355252,1,0,4,48.32,51,88.95,355.2,0,40,193.28,588.48,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
0,25,0,17944,33.323705,-116.626907,5,0,9,46.34,59,86.25,770.5,0,0,417.06,1187.56,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,24,0,24908,33.956228,-118.120993,3,3,52,5.65,0,20.4,1090.65,0,0,293.8,1384.45,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
0,59,0,17944,35.279984,-120.824288,4,0,34,0,28,25.05,1379.175,0,0,411.36,852.7,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,61,0,38460,34.165383,-118.123752,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,269,40.775272,-123.287414,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43,0,3747,39.003358,-119.4729985,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,0,16910,36.125529,-118.238508,5,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,0,17944,33.907361,-117.109972,3,0,3,35.54,27,74.25,210.3,0,0,106.62,316.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0
0,53,3,265,40.390301,-123.412327,4,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,35,0,17944,36.125529,-119.4729985,1,0,8,32.31,16,84.95,668.4,0,0,258.48,926.88,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,46,0,26099,36.125529,-118.477507,4,0,68,2.83,0,20.05,1386.9,0,0,192.44,1579.34,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1
0,33,0,632,39.432127,-121.099287,5,0,32,41.53,28,101.35,1379.175,0,0,1328.96,4663.86,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
1,55,0,3284,40.485849,-124.163234,3,0,71,40.52,17,93.7,6585.35,0,0,2876.92,9462.27,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3,42,0,17944,36.125529,-119.4729985,3,0,14,18.74,20,75.35,1025.95,0,0,262.36,1288.31,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
2,79,0,17944,34.188339,-118.300942,3,0,1,0,26,70.2,36.45,0,0,0,2106.41,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,50,0,1072,40.497283,-123.93037,3,0,48,22.61,18,70.95,3629.2,0,0,2148.48,2106.41,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
0,46,0,25370,34.557711,-118.029441,3,0,70,5.51,85,110.2,7689.8,0,150,385.7,8225.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
5,63,0,17944,36.125529,-119.4729985,3,0,29,22.61,16,49.9,130.1,0,0,139.71,269.81,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
0,46,0,60599,37.654436,-122.426468,3,0,2,7.03,0,19.2,37.2,0,0,14.06,51.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1
0,23,1,43718,38.69508,-121.271616,3,0,65,13.17,59,104.3,6725.3,0,70,856.05,7651.35,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,77,0,62355,32.67102,-117.095235,3,0,55,0,30,44.85,2479.05,0,0,0,2479.05,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0,49,0,15177,36.125529,-119.286833,4,1,47,6.56,16,66.05,3021.45,0,40,308.32,3369.77,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,46,0,34321,33.521447,-117.602555,3,2,17,10.11,2,102.55,1742.5,0,0,171.87,1914.37,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
0,63,0,9732,34.044639,-118.240413,4,0,9,34.79,16,20.15,238.15,0,0,313.11,551.26,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,25,3,4579,39.117537,-122.284654,5,5,29,18.36,85,89.85,3091.75,0,0,624.24,3701.06,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
0,51,0,3699,33.391181,-118.421305,3,0,4,17.7,22,55.9,238.5,0,0,70.8,2106.41,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,46,0,25135,34.119363,-119.4729985,4,0,29,7.18,0,19.95,1399.35,0,0,495.42,2106.41,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,46,0,4158,40.271535,-121.018087,4,0,57,6.45,3,74.3,4166.35,0,0,367.65,2106.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
0,23,3,26419,33.716136,-117.752574,5,0,69,33.09,0,24.45,1718.2,0,0,2283.21,4001.41,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1
3,46,0,4318,36.600193,-120.153393,3,1,16,31.73,25,70.2,1430.25,0,0,507.68,1937.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
0,46,0,30206,32.827238,-117.089287,3,0,1,0,9,30.55,30.55,0,40,411.36,2106.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,78,0,46639,34.231053,-118.338307,3,0,52,0,23,50.5,2566.3,0,0,0,2566.3,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
1,31,0,17944,36.125529,-117.202542,2,0,4,30.95,26,77.95,1379.175,0,0,123.8,429.35,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,56,0,18058,33.977468,-118.445475,4,0,42,20.27,16,78.45,3373.4,0,0,851.34,4224.74,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,68,0,66754,36.125529,-117.725644,4,0,13,10.51,20,54.8,731.3,0,0,136.63,867.93,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,39,0,5710,34.630356,-119.4729985,5,0,5,22.61,7,51.35,262.3,0,0,85.8,348.1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,36,0,443,36.27688,-117.033326,3,6,60,4.59,9,109.45,6572.85,0,0,275.4,6848.25,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
4,46,0,8506,38.027218,-122.23463,3,0,42,5.75,53,73.9,1379.175,0,0,241.5,3402.05,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,39,3,23570,40.737431,-124.108897,4,7,60,27.2,21,76.95,4543.95,0,0,411.36,6175.95,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,46,0,10226,37.526791,-119.99437,3,0,7,1.67,23,74.35,533.6,0,0,11.69,545.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
0,46,0,17944,33.936298,-116.849577,4,3,52,0,52,66.25,3330.1,0,0,0,3330.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,76,0,17944,38.71967,-121.862416,5,0,65,8.59,7,104.35,6578.55,0,0,558.35,7136.9,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
0,55,0,19611,38.549185,-121.328386,3,0,58,0,29,45.35,2540.1,4.08,0,0,2536.02,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
0,47,0,2198,38.41935,-120.469545,3,1,52,0,26,39.9,2020.9,0,0,0,2020.9,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,75,0,25634,34.110124,-119.100972,4,0,44,20.83,16,104.15,4495.65,0,0,916.52,5412.17,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1,29,0,47224,32.961064,-117.134917,1,0,45,4.48,51,87.25,3941.7,0,0,201.6,2106.41,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
0,46,0,18518,34.156758,-117.404686,5,0,3,29.74,59,50.4,137.25,0,0,89.22,2106.41,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0,21,0,51556,33.8681,-118.067402,4,0,11,1.16,41,54.6,617.85,0,0,12.76,630.61,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
1,55,0,17944,36.125529,-119.4729985,2,1,29,22.61,5,70.2,1445.3,0,50,0,1495.3,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,38,0,25370,34.557711,-119.4729985,3,0,18,18.8,0,20.1,407.05,0,0,338.4,745.45,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
0,38,2,13158,34.122671,-118.112911,4,0,32,16.94,0,20.5,696.8,0,0,542.08,1238.88,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0,46,0,17944,33.666301,-117.969501,4,6,29,46.91,0,20.2,382.2,0,0,411.36,1273.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,36,0,49839,36.125529,-119.4729985,3,0,63,12.82,17,79.85,4861.45,0,0,807.66,5669.11,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
0,49,2,14546,32.858595,-115.662709,3,10,69,28.19,0,19.9,1379.175,0,0,1945.11,3301.81,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1,71,0,8157,37.872902,-122.303708,1,0,8,42.93,9,92.1,729.95,0,0,343.44,2106.41,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3,35,0,15405,35.050345,-120.489599,3,0,39,22.61,4,50.75,2011.4,0,0,0,2011.4,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,46,2,17944,36.125529,-119.4729985,5,1,46,24.33,0,19.25,864.2,0,0,1119.18,1983.38,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
0,58,1,4426,36.125529,-120.811852,3,5,67,22.61,15,36.15,2434.45,0,0,0,2434.45,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
0,66,0,53510,32.847336,-116.997605,4,0,8,41.85,5,69.7,572.85,0,0,334.8,907.65,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
1,46,0,5256,34.508417,-116.856103,1,3,4,9.56,16,70.2,385.9,0,0,38.24,424.14,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,52,0,25068,34.08111,-117.853935,3,0,37,22.61,16,70.2,3382.3,0,0,434.01,3816.31,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,46,0,46171,33.507255,-117.029473,4,0,58,43.75,69,94.7,5430.35,0,0,2537.5,7967.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
0,32,0,17944,36.125529,-119.4729985,3,0,48,9.19,0,19.95,1379.175,0,0,441.12,1377.82,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
3,25,0,390,38.434362,-122.86891,2,1,7,8.95,16,69,506.9,0,0,62.65,569.55,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0,23,2,13483,37.388349,-122.075299,3,0,35,10.11,73,72.1,2495.15,0,0,353.85,2849,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,37,0,58218,34.030578,-118.399613,3,0,12,2.29,0,25,316.2,0,0,27.48,343.68,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,46,0,35582,33.148116,-117.306043,2,0,1,22.03,26,69.35,69.35,0,0,22.03,91.38,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0,27,1,36125,38.460517,-122.790335,4,8,41,39.53,16,19.5,798.2,0,0,1620.73,2418.93,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
0,24,0,17944,36.125529,-119.4729985,3,0,68,5.3,59,54.45,3687.75,0,0,360.4,4048.15,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
